id,opportunity_created,first_name,last_name,email,gender,financing_reqd,pct_financed,car_make_interest,car_model_interest,car_year_interest,car_color_interest,purchase_price_range
218,2022-06-14,Cecil,Erasmus,cerasmus61@tinypic.com,Female,true,error: Field 'financed' not found,Mitsubishi,,,Aquamarine,59785
219,2020-12-28,Jaime,Romanetti,jromanetti62@prlog.org,,false,error: Field 'financed' not found,Dodge,Dakota Club,,Teal,58731
220,2022-10-03,Catarina,Hovard,chovard63@jalbum.net,,true,error: Field 'financed' not found,Oldsmobile,Silhouette,,Orange,88767
221,2020-03-02,Franky,Jeffes,fjeffes64@nydailynews.com,,true,error: Field 'financed' not found,Land Rover,,,Yellow,50010
222,2018-06-18,Rossie,Jorck,rjorck65@disqus.com,Male,false,error: Field 'financed' not found,Lincoln,Navigator,2004,Turquoise,80708
223,2018-09-28,Alica,O'Lyhane,aolyhane66@jugem.jp,,false,error: Field 'financed' not found,,,,Maroon,30958
224,2021-03-19,Robyn,Cossom,rcossom67@mtv.com,,true,error: Field 'financed' not found,,,,Green,67453
225,2018-04-29,Penny,Glasman,pglasman68@zdnet.com,,false,error: Field 'financed' not found,,Miata MX-5,,Maroon,38930
226,2020-08-12,Debera,Wetherburn,dwetherburn69@chronoengine.com,,true,error: Field 'financed' not found,,,,Khaki,12864
227,2019-06-14,Merell,Hardman,mhardman6a@accuweather.com,,false,error: Field 'financed' not found,Chrysler,,,Pink,27725
228,2020-07-07,Gabriellia,Mosedill,gmosedill6b@weebly.com,,true,error: Field 'financed' not found,Chevrolet,,,,74385
229,2018-09-27,Shaylynn,Schaumaker,sschaumaker6c@bluehost.com,Female,true,error: Field 'financed' not found,Mazda,Protege,,Aquamarine,98208
230,2019-05-13,Brandy,Pollastrino,bpollastrino6d@elegantthemes.com,,false,error: Field 'financed' not found,Suzuki,XL-7,,Blue,64087
231,2023-02-02,Prudence,Puller,ppuller6e@dagondesign.com,Female,false,error: Field 'financed' not found,Chevrolet,,,Violet,72545
232,2023-02-06,Beaufort,Snelgar,bsnelgar6f@oaic.gov.au,,true,error: Field 'financed' not found,Pontiac,,,,23058
233,2019-11-14,Rebecca,Porritt,rporritt6g@ft.com,,true,error: Field 'financed' not found,,Sonata,,Blue,44341
234,2023-04-08,Giff,Vaskin,gvaskin6h@surveymonkey.com,,true,error: Field 'financed' not found,Lincoln,Continental Mark VII,,Khaki,50263
235,2018-01-23,Tanner,Towlson,ttowlson6i@discovery.com,Male,false,error: Field 'financed' not found,Mazda,B2600,,Blue,70634
236,2019-02-13,Dael,Stebbing,dstebbing6j@google.es,,true,error: Field 'financed' not found,,Esperante,2008,Crimson,65837
237,2021-11-16,Claude,Lamlin,clamlin6k@issuu.com,,false,error: Field 'financed' not found,Mitsubishi,,,Mauv,64793
238,2018-10-21,Becca,Joslin,bjoslin6l@unc.edu,,false,error: Field 'financed' not found,GMC,,,Khaki,35761
239,2023-04-23,Felic,Wastall,fwastall6m@princeton.edu,,false,error: Field 'financed' not found,,Sienna,,Maroon,18589
240,2019-09-19,Corney,Miebes,cmiebes6n@desdev.cn,Male,false,error: Field 'financed' not found,Eagle,,1995,,29646
241,2023-04-24,Worth,Gandey,wgandey6o@si.edu,Male,true,error: Field 'financed' not found,Subaru,,,Maroon,66404
242,2018-10-11,Erek,Exrol,eexrol6p@biblegateway.com,,false,error: Field 'financed' not found,Hummer,,,,26366
243,2022-03-28,Patrizia,Malenoir,pmalenoir6q@t.co,Female,true,error: Field 'financed' not found,Pontiac,Grand Prix,1999,Red,99926
244,2020-10-17,Julie,Bruton,jbruton6r@rediff.com,Female,true,error: Field 'financed' not found,Ford,,,Puce,62340
245,2020-01-30,Sax,Gorke,sgorke6s@lycos.com,,false,error: Field 'financed' not found,Mazda,B-Series,,Mauv,45376
246,2020-02-10,Timothea,Tackes,ttackes6t@macromedia.com,,false,error: Field 'financed' not found,,Quest,,Yellow,78589
247,2019-01-15,Gertrud,Ewert,gewert6u@gov.uk,,true,error: Field 'financed' not found,Mazda,MX-6,,Goldenrod,45747
248,2021-11-11,Shanon,Coppard,scoppard6v@mail.ru,,true,error: Field 'financed' not found,Saturn,,,Pink,11851
249,2018-03-16,Carmella,Stennard,cstennard6w@discovery.com,,true,error: Field 'financed' not found,,,,,36356
250,2018-05-29,Granny,Giacobbo,ggiacobbo6x@e-recht24.de,,true,error: Field 'financed' not found,,F150,,Aquamarine,80697
251,2018-08-22,Corey,Lory,clory6y@free.fr,Female,true,error: Field 'financed' not found,Land Rover,Discovery,1995,Red,80286
252,2019-09-17,Karlotte,Scobbie,kscobbie6z@fotki.com,,false,error: Field 'financed' not found,,,,Turquoise,68143
253,2021-08-25,Carly,Sobey,csobey70@go.com,Male,true,error: Field 'financed' not found,Volkswagen,,,Puce,99181
254,2018-01-16,Hyman,Allonby,hallonby71@apache.org,,true,error: Field 'financed' not found,Porsche,,,Indigo,69794
255,2022-09-11,Miles,Topley,mtopley72@fc2.com,Male,true,error: Field 'financed' not found,Ford,,,,39741
256,2022-03-12,Merry,Devericks,mdevericks73@jigsy.com,Male,true,error: Field 'financed' not found,Oldsmobile,Achieva,,Orange,89863
257,2020-05-04,Sharl,Gadie,sgadie74@cdc.gov,,true,error: Field 'financed' not found,Lincoln,,,Orange,27751
258,2020-11-18,Lonni,Finden,lfinden75@gravatar.com,,false,error: Field 'financed' not found,Oldsmobile,,,Blue,73640
259,2022-09-06,Wang,Adanez,wadanez76@forbes.com,,false,error: Field 'financed' not found,Porsche,944,,Crimson,72261
260,2021-10-21,Kary,Aers,kaers77@latimes.com,,false,error: Field 'financed' not found,Lincoln,Town Car,,Fuscia,84333
261,2020-02-28,Magdalen,Canfer,mcanfer78@hhs.gov,,true,error: Field 'financed' not found,Buick,,,Blue,63893
262,2018-09-01,Christabel,Conyard,cconyard79@dagondesign.com,,false,error: Field 'financed' not found,,,1996,Green,56941
263,2021-07-12,Filippo,Cator,fcator7a@cpanel.net,Non-binary,false,error: Field 'financed' not found,Isuzu,Trooper,,,58287
264,2021-03-03,Monti,Geard,mgeard7b@ucoz.ru,Male,true,error: Field 'financed' not found,Porsche,911,,Puce,40766
265,2019-05-08,Theresina,Radborn,tradborn7c@mtv.com,Non-binary,true,error: Field 'financed' not found,GMC,Savana 1500,,Violet,86719
266,2021-05-29,Ade,Halgarth,ahalgarth7d@so-net.ne.jp,Male,false,error: Field 'financed' not found,Porsche,911,,Pink,23533
267,2023-05-06,Gherardo,Chattock,gchattock7e@forbes.com,,true,error: Field 'financed' not found,Cadillac,Escalade EXT,,,41027
268,2020-03-28,Jordanna,Cosgrove,jcosgrove7f@samsung.com,Female,false,error: Field 'financed' not found,Mercedes-Benz,,,Teal,61525
269,2021-06-30,Ileane,Courvert,icourvert7g@desdev.cn,Female,true,error: Field 'financed' not found,Ford,,,,97639
270,2022-09-01,Dunc,Echelle,dechelle7h@unicef.org,,false,error: Field 'financed' not found,,,,Mauv,54632
271,2022-09-22,Damara,Cradoc,dcradoc7i@disqus.com,,true,error: Field 'financed' not found,,A3,,Khaki,24663
272,2022-12-15,Kaleb,Kidwell,kkidwell7j@friendfeed.com,,true,error: Field 'financed' not found,Chevrolet,Corvette,2004,Mauv,59065
273,2023-01-23,Lyman,Pyrton,lpyrton7k@senate.gov,,true,error: Field 'financed' not found,,Camaro,,Aquamarine,55176
274,2021-06-21,Cobb,Barlow,cbarlow7l@sourceforge.net,,true,error: Field 'financed' not found,Toyota,,,Fuscia,39383
275,2018-11-18,Georas,Clingoe,gclingoe7m@whitehouse.gov,,true,error: Field 'financed' not found,Suzuki,,,Orange,27665
276,2020-03-02,Winni,Oran,woran7n@guardian.co.uk,,false,error: Field 'financed' not found,Lotus,Esprit,1995,Yellow,71297
277,2019-01-20,Marcelia,Posten,mposten7o@odnoklassniki.ru,Female,true,error: Field 'financed' not found,Mercedes-Benz,C-Class,,Red,63590
278,2022-10-01,Ringo,Jaskiewicz,rjaskiewicz7p@reference.com,,false,error: Field 'financed' not found,Volkswagen,,1988,Mauv,20588
279,2023-01-30,Wendie,Reason,wreason7q@jimdo.com,Female,true,error: Field 'financed' not found,,,,Purple,30809
280,2019-11-11,Giana,Birtle,gbirtle7r@etsy.com,Female,false,error: Field 'financed' not found,Isuzu,,,Orange,47070
281,2022-08-21,Riordan,Holtum,rholtum7s@msn.com,,true,error: Field 'financed' not found,Volvo,,,Purple,48259
282,2023-05-01,Rinaldo,Alfwy,ralfwy7t@symantec.com,Male,false,error: Field 'financed' not found,Subaru,,,Purple,44451
283,2022-05-06,Rabbi,Stenners,rstenners7u@mapy.cz,,false,error: Field 'financed' not found,,,,Blue,80302
284,2018-07-02,Linoel,McNulty,lmcnulty7v@people.com.cn,,true,error: Field 'financed' not found,,,,,90426
285,2020-04-11,Dolorita,Geipel,dgeipel7w@netscape.com,,false,error: Field 'financed' not found,Hyundai,,,Orange,35645
286,2019-03-18,Shelby,Olivier,,,true,error: Field 'financed' not found,Toyota,RAV4,,Aquamarine,33969
287,2021-03-08,Bentley,Loveredge,bloveredge7y@diigo.com,Male,false,error: Field 'financed' not found,Oldsmobile,,,,24561
288,2020-11-27,Joey,Schrieves,jschrieves7z@wiley.com,Male,false,error: Field 'financed' not found,Ford,,,,29873
289,2021-02-07,Ddene,Cashford,dcashford80@dmoz.org,Female,true,error: Field 'financed' not found,Plymouth,,,Aquamarine,92100
290,2019-06-17,Julienne,Shanklin,jshanklin81@paypal.com,,false,error: Field 'financed' not found,Dodge,Magnum,,Orange,95684
291,2022-07-26,Rodd,Brogi,rbrogi82@latimes.com,,false,error: Field 'financed' not found,,,,,77580
292,2023-02-08,Prince,Fetters,pfetters83@live.com,Male,false,error: Field 'financed' not found,,,,,23843
293,2019-05-10,Roshelle,Beed,rbeed84@exblog.jp,Female,true,error: Field 'financed' not found,Volkswagen,,2009,Khaki,18531
294,2022-10-18,Aluino,O'Shaughnessy,aoshaughnessy85@skype.com,Male,false,error: Field 'financed' not found,Ford,Expedition,,Maroon,66595
295,2021-05-05,Merle,Hunston,mhunston86@xrea.com,,false,error: Field 'financed' not found,Cadillac,,,Orange,36171
296,2020-02-15,Norris,Roskrug,nroskrug87@adobe.com,,false,error: Field 'financed' not found,,,,Yellow,22521
297,2021-05-09,Joelle,Fairlaw,jfairlaw88@pagesperso-orange.fr,,true,error: Field 'financed' not found,Chevrolet,,,Puce,56113
298,2022-10-03,Jany,Perigeaux,jperigeaux89@statcounter.com,,false,error: Field 'financed' not found,Volkswagen,,,Green,49060
299,2022-01-21,Giacomo,Fairey,gfairey8a@miitbeian.gov.cn,Male,false,error: Field 'financed' not found,,,,Purple,51468
300,2022-08-28,Lorrin,Romain,lromain8b@de.vu,,true,error: Field 'financed' not found,,,,,24304
301,2022-01-19,Cristian,Bridat,cbridat8c@yandex.ru,Male,false,error: Field 'financed' not found,GMC,,,Khaki,31961
302,2018-08-08,Odessa,Sanches,osanches8d@usgs.gov,,true,error: Field 'financed' not found,Dodge,Monaco,,Blue,91838
303,2022-02-08,Alfie,O'Nowlan,aonowlan8e@army.mil,,true,error: Field 'financed' not found,Dodge,Ram 50,,Maroon,43763
304,2022-08-21,Elsey,Matys,ematys8f@tripod.com,Female,false,error: Field 'financed' not found,Volkswagen,,,Goldenrod,12305
305,2019-03-10,Brande,Freckelton,bfreckelton8g@mysql.com,Female,true,error: Field 'financed' not found,Ford,Taurus X,,Yellow,31085
306,2022-03-08,Randi,Fahey,rfahey8h@sphinn.com,,true,error: Field 'financed' not found,Buick,,,Orange,13696
307,2021-07-18,Robinette,Houdmont,rhoudmont8i@storify.com,,true,error: Field 'financed' not found,,Protege,,Violet,10748
308,2019-10-04,Bentley,Kleinsmuntz,bkleinsmuntz8j@nsw.gov.au,Male,false,error: Field 'financed' not found,Isuzu,,,Khaki,98716
309,2020-05-31,Harp,Frere,hfrere8k@pagesperso-orange.fr,,false,error: Field 'financed' not found,BMW,X3,,Fuscia,65235
310,2021-11-02,Sabina,Winspire,swinspire8l@nasa.gov,,true,error: Field 'financed' not found,Ford,EXP,,Crimson,20713
311,2019-01-16,Johnathan,Martinets,jmartinets8m@google.com.br,Male,true,error: Field 'financed' not found,Bentley,,2010,Puce,36953
312,2021-10-30,Gratiana,O' Quirk,goquirk8n@shutterfly.com,Female,false,error: Field 'financed' not found,Honda,,,Red,88657
313,2018-01-10,Merridie,Cordoba,mcordoba8o@scribd.com,,true,error: Field 'financed' not found,Land Rover,,1990,,11701
314,2021-03-02,Mandy,Laffling,mlaffling8p@biblegateway.com,,true,error: Field 'financed' not found,Volvo,,,,69229
315,2021-10-05,Seymour,Waghorn,swaghorn8q@people.com.cn,Male,true,error: Field 'financed' not found,Aston Martin,Rapide,,Purple,12028
316,2023-02-12,Randie,Swetman,rswetman8r@ox.ac.uk,Female,true,error: Field 'financed' not found,Honda,,,Blue,76862
317,2023-04-19,Moore,Brennon,mbrennon8s@shutterfly.com,Male,true,error: Field 'financed' not found,Chevrolet,,,,96883
318,2021-05-15,Charisse,Lacotte,clacotte8t@mail.ru,,true,error: Field 'financed' not found,BMW,,,Khaki,55417
319,2020-09-20,Dulsea,Higford,dhigford8u@toplist.cz,Female,true,error: Field 'financed' not found,,,,Pink,60717
320,2020-11-27,Ellynn,Dederick,edederick8v@earthlink.net,Female,true,error: Field 'financed' not found,,,,Goldenrod,59960
321,2018-02-15,Randy,Cleaver,rcleaver8w@liveinternet.ru,,false,error: Field 'financed' not found,,,,,22838
322,2022-04-30,Gian,Hurton,ghurton8x@nbcnews.com,Male,true,error: Field 'financed' not found,Toyota,TundraMax,,Red,36380
323,2021-07-25,Cristen,Dobbin,cdobbin8y@virginia.edu,,true,error: Field 'financed' not found,Mercury,Milan,,Pink,11462
324,2022-09-26,Emlynne,Loughan,eloughan8z@narod.ru,Female,false,error: Field 'financed' not found,,G,,Crimson,29645
325,2022-01-04,Phillip,Keenlayside,pkeenlayside90@salon.com,,true,error: Field 'financed' not found,,,,Red,16528
326,2018-11-16,Ransell,Poker,rpoker91@ihg.com,,true,error: Field 'financed' not found,,Escalade EXT,,Turquoise,50829
327,2022-10-03,Moe,Ruggs,mruggs92@princeton.edu,,true,error: Field 'financed' not found,Chevrolet,,1996,Puce,17326
328,2021-05-14,Rora,Erik,rerik93@hc360.com,Bigender,true,error: Field 'financed' not found,Plymouth,Grand Voyager,1998,Blue,18038
329,2022-04-08,Ruggiero,Esposita,resposita94@ask.com,,true,error: Field 'financed' not found,Chevrolet,,,Aquamarine,78668
330,2020-05-14,Karim,Emanuelov,kemanuelov95@opensource.org,,false,error: Field 'financed' not found,,,,Maroon,48554
331,2022-07-26,Elli,Rapaport,erapaport96@hexun.com,Female,true,error: Field 'financed' not found,Infiniti,,,Maroon,77362
332,2019-06-01,Crystal,Petegre,cpetegre97@xinhuanet.com,Female,false,error: Field 'financed' not found,Mercedes-Benz,,,Crimson,61837
333,2018-05-09,Hew,Goundrill,hgoundrill98@ihg.com,,false,error: Field 'financed' not found,Volkswagen,,,Mauv,14115
334,2022-04-03,Tommy,Tupling,,,false,error: Field 'financed' not found,Lotus,,,Pink,46528
335,2018-11-02,Yehudi,Grigg,ygrigg9a@diigo.com,,true,error: Field 'financed' not found,,Sportage,,Blue,16852
336,2020-08-19,Hynda,Knappett,hknappett9b@omniture.com,,true,error: Field 'financed' not found,,Sonata,,Maroon,39518
337,2022-09-08,Darla,Mohun,dmohun9c@arstechnica.com,Female,false,error: Field 'financed' not found,Saab,900,,Puce,58387
338,2022-09-06,Tansy,Vaen,tvaen9d@shareasale.com,,true,error: Field 'financed' not found,Nissan,Cube,,Red,88305
339,2018-08-30,Angus,Weedenburg,aweedenburg9e@odnoklassniki.ru,,true,error: Field 'financed' not found,Ferrari,430 Scuderia,,Indigo,42142
340,2018-09-25,Syman,Wetwood,swetwood9f@youtube.com,,true,error: Field 'financed' not found,Buick,,,Mauv,44524
341,2020-12-31,Phyllys,Burbank,pburbank9g@prweb.com,Female,true,error: Field 'financed' not found,,A4,,Goldenrod,73500
342,2020-06-08,Myra,Dean,mdean9h@infoseek.co.jp,,false,error: Field 'financed' not found,,,,Turquoise,35279
343,2020-10-10,Bryant,McGeffen,bmcgeffen9i@google.com.au,,true,error: Field 'financed' not found,,,,Indigo,90689
344,2019-04-29,Francesco,Kroger,fkroger9j@google.nl,Male,true,error: Field 'financed' not found,Ford,Bronco,,Puce,39722
345,2022-05-19,Janeen,Wessel,jwessel9k@bloglines.com,,true,error: Field 'financed' not found,Acura,,,Turquoise,38711
346,2019-09-13,Adamo,Feldbaum,afeldbaum9l@topsy.com,,true,error: Field 'financed' not found,,,2009,Turquoise,29751
347,2018-09-13,Kellen,Wrenn,kwrenn9m@kickstarter.com,,false,error: Field 'financed' not found,Buick,Reatta,,Yellow,43923
348,2021-01-25,Olenka,Port,oport9n@wp.com,,false,error: Field 'financed' not found,,Firebird,,,50121
349,2018-04-25,Megen,Goncalo,mgoncalo9o@geocities.com,,false,error: Field 'financed' not found,,,,Red,31981
350,2020-08-27,Jack,Pfeiffer,jpfeiffer9p@wiley.com,,false,error: Field 'financed' not found,Nissan,,,Violet,63742
351,2019-08-11,Geri,MacLise,gmaclise9q@yellowbook.com,,false,error: Field 'financed' not found,Mercury,Sable,,Aquamarine,48088
352,2018-01-12,Cheslie,Duckitt,cduckitt9r@sfgate.com,,true,error: Field 'financed' not found,,,,Purple,10631
353,2021-09-02,Bernetta,Beaten,bbeaten9s@scribd.com,Female,false,error: Field 'financed' not found,,FF,,Aquamarine,22194
354,2020-05-28,Jerald,Santry,jsantry9t@slideshare.net,Genderfluid,true,error: Field 'financed' not found,,,,Puce,96906
355,2022-11-29,Austine,Keiling,akeiling9u@addtoany.com,Female,true,error: Field 'financed' not found,Ford,F450,,Mauv,61666
356,2021-08-27,Brigit,McGreay,bmcgreay9v@moonfruit.com,,true,error: Field 'financed' not found,Porsche,Cayman,,Blue,78187
357,2021-09-22,Eadie,Bibb,ebibb9w@abc.net.au,,true,error: Field 'financed' not found,Pontiac,,,Pink,26755
358,2020-03-01,Constantine,Dakhno,cdakhno9x@washingtonpost.com,Female,false,error: Field 'financed' not found,Lincoln,Continental,,Green,65753
359,2022-09-04,Mohandis,Benger,mbenger9y@cisco.com,,false,error: Field 'financed' not found,,,1995,Green,33034
360,2022-09-20,Hercule,Kefford,hkefford9z@naver.com,,false,error: Field 'financed' not found,Ford,,,Blue,73422
361,2022-08-27,Guilbert,Gratrex,ggratrexa0@nytimes.com,,false,error: Field 'financed' not found,Audi,,2012,Indigo,92959
362,2018-04-18,Dare,Haselwood,dhaselwooda1@ibm.com,Male,true,error: Field 'financed' not found,,Explorer Sport Trac,,Purple,69604
363,2022-05-04,Hamnet,Skews,hskewsa2@slashdot.org,,true,error: Field 'financed' not found,,Rio,,,53181
364,2022-11-08,Hurley,Thatcher,hthatchera3@nationalgeographic.com,,true,error: Field 'financed' not found,,,,Red,88581
365,2022-02-15,Cthrine,Larratt,clarratta4@yale.edu,Female,true,error: Field 'financed' not found,Lincoln,,,Indigo,15681
366,2018-08-12,Bunny,Wolfart,bwolfarta5@gizmodo.com,Female,true,error: Field 'financed' not found,,,,Yellow,90029
367,2019-05-25,Margaretha,Innis,minnisa6@squarespace.com,,false,error: Field 'financed' not found,Chrysler,,,Green,85845
368,2019-01-16,Haily,Pearn,hpearna7@reference.com,,true,error: Field 'financed' not found,,,,,98862
369,2018-11-23,Kerry,Heppenspall,kheppenspalla8@scientificamerican.com,Male,false,error: Field 'financed' not found,Mitsubishi,,,Turquoise,10892
370,2018-08-08,Tully,Chawkley,tchawkleya9@google.co.jp,Male,false,error: Field 'financed' not found,,,,Purple,45221
371,2020-06-05,Kacie,Dirr,kdirraa@ucoz.ru,Female,false,error: Field 'financed' not found,Ford,Edge,,Green,77584
372,2020-07-15,Danit,Oleksinski,doleksinskiab@jimdo.com,,false,error: Field 'financed' not found,Mercedes-Benz,,,Khaki,83480
373,2018-07-04,Arabelle,Medforth,amedforthac@netlog.com,Female,true,error: Field 'financed' not found,Chevrolet,,,Mauv,87860
374,2022-01-09,Timmie,Sheaber,,,false,error: Field 'financed' not found,Honda,Pilot,2008,Pink,17419
375,2023-01-04,Cornell,Pedron,cpedronae@paginegialle.it,Male,false,error: Field 'financed' not found,,,,Violet,53738
376,2023-04-18,Marleen,Biddell,mbiddellaf@earthlink.net,,true,error: Field 'financed' not found,Toyota,,,,16806
377,2023-04-17,Ardeen,Puddephatt,,,true,error: Field 'financed' not found,,,,Blue,43472
378,2020-12-08,Karim,Cobain,kcobainah@goodreads.com,Male,false,error: Field 'financed' not found,Audi,,,Orange,84461
379,2019-11-11,Gawen,Westman,gwestmanai@ifeng.com,,true,error: Field 'financed' not found,Saab,,,Red,11275
380,2021-01-03,Clyde,Medcalf,cmedcalfaj@blinklist.com,,true,error: Field 'financed' not found,Hyundai,,,Violet,31836
381,2019-06-05,Cassandra,Snasdell,csnasdellak@newyorker.com,Polygender,true,error: Field 'financed' not found,,,,,21998
382,2020-11-18,Guthry,Shakelady,gshakeladyal@comcast.net,Male,true,error: Field 'financed' not found,,Grand Cherokee,,,48433
383,2019-10-16,Rennie,Bernadzki,rbernadzkiam@artisteer.com,,true,error: Field 'financed' not found,Maybach,Landaulet,,Maroon,57378
384,2019-08-28,Lita,MacFadin,lmacfadinan@economist.com,,false,error: Field 'financed' not found,Mazda,,,Indigo,27776
385,2023-03-20,Marigold,Wark,mwarkao@slate.com,,true,error: Field 'financed' not found,,,,Orange,25999
386,2021-06-16,Adelheid,Le Sieur,alesieurap@economist.com,Female,true,error: Field 'financed' not found,,,,Green,45274
387,2020-09-17,Carree,Badby,cbadbyaq@wikia.com,Female,false,error: Field 'financed' not found,Aston Martin,,,Puce,80586
388,2018-08-22,Ingeborg,Yoselevitch,iyoselevitchar@google.com.au,,true,error: Field 'financed' not found,Mitsubishi,,,Orange,23177
389,2020-06-22,Murdock,Domm,mdommas@boston.com,Agender,true,error: Field 'financed' not found,Dodge,,,Puce,25204
390,2023-02-03,Trace,Locarno,tlocarnoat@mediafire.com,,true,error: Field 'financed' not found,Oldsmobile,Silhouette,,Goldenrod,60165
391,2022-09-24,Jacklin,Deal,jdealau@yahoo.com,,true,error: Field 'financed' not found,,Avalanche 2500,,Khaki,34203
392,2022-04-19,Kylie,Heasley,kheasleyav@geocities.jp,Female,true,error: Field 'financed' not found,Land Rover,,,Maroon,17799
393,2022-10-10,Merl,Ennals,mennalsaw@washington.edu,Female,true,error: Field 'financed' not found,Scion,,,Indigo,24599
394,2021-01-13,Nerty,Janik,njanikax@noaa.gov,Bigender,false,error: Field 'financed' not found,Tesla,,,Red,59641
395,2018-05-30,Yetta,Attwool,yattwoolay@dyndns.org,,false,error: Field 'financed' not found,Maserati,Spyder,,Blue,52285
396,2019-11-11,Moise,Ibbett,mibbettaz@rakuten.co.jp,,false,error: Field 'financed' not found,Buick,Reatta,,Blue,69265
397,2019-10-02,Laverne,Clurow,lclurowb0@slate.com,,false,error: Field 'financed' not found,Subaru,,,Aquamarine,91427
398,2023-04-24,Bevan,Hould,bhouldb1@usatoday.com,,true,error: Field 'financed' not found,,VehiCROSS,,Green,37444
399,2019-09-29,Garey,Mathivon,gmathivonb2@dailymail.co.uk,Non-binary,true,error: Field 'financed' not found,Chevrolet,SSR,,Teal,87700
400,2022-09-27,Valenka,Plume,vplumeb3@sourceforge.net,,false,error: Field 'financed' not found,,,,Mauv,40355
401,2022-02-28,Hilario,Oleszcuk,holeszcukb4@storify.com,,false,error: Field 'financed' not found,Isuzu,Amigo,,Purple,49951
402,2021-10-30,Aylmar,Lorenz,alorenzb5@github.io,Male,false,error: Field 'financed' not found,Dodge,,,,45814
403,2022-03-01,Chris,Winward,cwinwardb6@admin.ch,,false,error: Field 'financed' not found,,Tracker,,Crimson,39239
404,2020-03-22,Cozmo,Fockes,cfockesb7@java.com,,false,error: Field 'financed' not found,Chevrolet,Silverado 2500,,Maroon,43443
405,2018-06-11,Alberta,Espadater,aespadaterb8@shop-pro.jp,Female,true,error: Field 'financed' not found,,Suburban 2500,2011,Blue,62062
406,2022-07-01,Celesta,Beany,cbeanyb9@who.int,Female,false,error: Field 'financed' not found,Audi,,,Khaki,73340
407,2018-08-21,Larina,Cretney,lcretneyba@deliciousdays.com,,false,error: Field 'financed' not found,,,,Turquoise,75245
408,2018-11-10,Kassandra,Hingeley,khingeleybb@skyrock.com,,false,error: Field 'financed' not found,Infiniti,FX,,Orange,72311
409,2022-01-11,Salem,Jewise,sjewisebc@mapy.cz,Bigender,false,error: Field 'financed' not found,Mercedes-Benz,,,Orange,98491
410,2022-03-18,Richardo,Klementz,rklementzbd@mail.ru,,false,error: Field 'financed' not found,Chevrolet,,,,85545
411,2018-11-06,Loella,Ayris,layrisbe@domainmarket.com,,false,error: Field 'financed' not found,Infiniti,,,Purple,68521
412,2021-10-20,Mikey,Worsnap,mworsnapbf@slideshare.net,Male,true,error: Field 'financed' not found,Mitsubishi,Pajero,,Blue,52697
413,2019-04-09,Maury,Coulter,mcoulterbg@google.com,,false,error: Field 'financed' not found,,,,Fuscia,15454
414,2019-02-18,Benedetta,Pallasch,bpallaschbh@ustream.tv,,false,error: Field 'financed' not found,,SJ,,Violet,33999
415,2018-11-10,Robinett,Lazenby,rlazenbybi@slate.com,Female,false,error: Field 'financed' not found,,,,Turquoise,50067
416,2022-12-11,Land,Blackett,,,true,error: Field 'financed' not found,,Forester,,Blue,19247
417,2021-11-26,Urbain,Olczyk,uolczykbk@census.gov,,true,error: Field 'financed' not found,,,,Maroon,80358
418,2018-07-09,Guillermo,Conan,gconanbl@google.com.br,,true,error: Field 'financed' not found,Ford,,,Orange,86493
419,2020-06-18,Keane,MacFadyen,kmacfadyenbm@blinklist.com,,true,error: Field 'financed' not found,Nissan,,,Orange,84649
420,2019-06-27,Lynett,Delatour,ldelatourbn@dropbox.com,,false,error: Field 'financed' not found,,IS,,Goldenrod,42850
421,2018-12-07,Nonie,Wooster,nwoosterbo@gizmodo.com,Female,true,error: Field 'financed' not found,Mitsubishi,,1989,,63180
422,2022-02-16,Lianna,Pickerell,lpickerellbp@blogs.com,,true,error: Field 'financed' not found,Ford,Transit Connect,,Fuscia,85809
423,2021-02-14,Micky,Kittoe,mkittoebq@latimes.com,,false,error: Field 'financed' not found,,Silverado 1500,,Indigo,77357
424,2022-01-20,Alexandr,Grzesiak,agrzesiakbr@chronoengine.com,Male,false,error: Field 'financed' not found,Subaru,,,Goldenrod,78587
425,2019-10-07,Sibella,McAuliffe,smcauliffebs@omniture.com,,false,error: Field 'financed' not found,Ford,Taurus,,Blue,42777
426,2021-06-08,Washington,MacPhail,wmacphailbt@msn.com,,true,error: Field 'financed' not found,Hyundai,,,Turquoise,71421
427,2018-08-12,Brittan,Hounsome,bhounsomebu@jimdo.com,,false,error: Field 'financed' not found,MINI,,,,74136
428,2023-03-31,Bronnie,Longfoot,blongfootbv@mit.edu,,false,error: Field 'financed' not found,Toyota,,,,46170
429,2021-05-01,Rubie,Clever,rcleverbw@tinypic.com,,true,error: Field 'financed' not found,Mazda,Miata MX-5,,,30869
430,2019-01-28,Stinky,Fills,sfillsbx@1und1.de,,false,error: Field 'financed' not found,Audi,,,Violet,95246
431,2021-12-22,Leland,Rosenbusch,lrosenbuschby@furl.net,Male,false,error: Field 'financed' not found,Toyota,,,,13064
432,2020-02-13,Janot,Boards,jboardsbz@cloudflare.com,,false,error: Field 'financed' not found,Kia,Sorento,,Purple,63131
433,2021-11-05,Gunther,Dumke,gdumkec0@tmall.com,Male,false,error: Field 'financed' not found,,,,Violet,70993
434,2021-11-12,Simeon,Barton,sbartonc1@amazon.co.uk,,true,error: Field 'financed' not found,GMC,Sierra 3500,,Teal,61433
