id,opportunity_created,first_name,last_name,email,gender,financing_reqd,pct_financed,car_make_interest,car_model_interest,car_year_interest,car_color_interest,purchase_price_range
219,2019-09-07,Carey,Guilloux,cguilloux62@joomla.org,Female,true,error: Field 'financed' not found,,Discovery,1999,Puce,53176
220,2021-12-04,Oby,Hollingby,ohollingby63@dedecms.com,,true,error: Field 'financed' not found,Toyota,4Runner,2012,Indigo,41098
221,2021-03-14,Dulcie,Balsdone,dbalsdone64@globo.com,,true,error: Field 'financed' not found,BMW,X6,,Teal,35461
222,2019-05-02,Ave,Massingberd,amassingberd65@tuttocitta.it,Male,true,error: Field 'financed' not found,Porsche,968,,Teal,22093
223,2018-06-10,Silva,Gozney,sgozney66@ehow.com,Female,false,error: Field 'financed' not found,Pontiac,Firefly,,Mauv,83280
224,2022-05-29,Shaylyn,Reisenberg,sreisenberg67@spiegel.de,,false,error: Field 'financed' not found,Chevrolet,Silverado 2500,,,61039
225,2022-06-23,Dolorita,Hook,dhook68@php.net,Female,true,error: Field 'financed' not found,GMC,Savana 3500,,Orange,15359
226,2022-03-10,Tomaso,Stener,tstener69@elegantthemes.com,,false,error: Field 'financed' not found,Chevrolet,,,Red,94153
227,2019-06-22,Cullen,Ackland,cackland6a@intel.com,,false,error: Field 'financed' not found,BMW,,,Fuscia,19455
228,2020-03-03,Hartwell,McNamee,hmcnamee6b@addthis.com,Male,false,error: Field 'financed' not found,Nissan,,,Goldenrod,91362
229,2021-10-07,Faun,Rings,frings6c@smh.com.au,,true,error: Field 'financed' not found,,,,Puce,68532
230,2018-06-21,Ikey,Lowten,ilowten6d@slate.com,,true,error: Field 'financed' not found,Ford,Thunderbird,,Teal,55379
231,2018-12-21,Aili,Lynskey,alynskey6e@usgs.gov,Female,true,error: Field 'financed' not found,Acura,,,Red,87842
232,2019-11-13,Pebrook,Gartshore,pgartshore6f@livejournal.com,,true,error: Field 'financed' not found,Suzuki,,,Purple,25714
233,2018-07-12,Jobi,Plesing,jplesing6g@surveymonkey.com,,true,error: Field 'financed' not found,,,,,77680
234,2021-02-02,Anny,Eynon,aeynon6h@merriam-webster.com,,false,error: Field 'financed' not found,Chevrolet,Express 2500,,Purple,29061
235,2021-01-25,Matti,Parton,mparton6i@chicagotribune.com,Female,false,error: Field 'financed' not found,Toyota,,,Crimson,41990
236,2022-10-30,Ashlin,Lyfield,,Male,false,error: Field 'financed' not found,BMW,,,Fuscia,82498
237,2020-12-29,Euphemia,Loudiane,eloudiane6k@t.co,,false,error: Field 'financed' not found,,,2012,Red,57742
238,2018-02-09,Doloritas,Wadly,dwadly6l@cpanel.net,,false,error: Field 'financed' not found,GMC,,,Goldenrod,31236
239,2021-02-13,Vick,Barwell,vbarwell6m@ocn.ne.jp,Male,false,error: Field 'financed' not found,Mazda,,,,23672
240,2022-11-24,Dawna,Huxter,dhuxter6n@reference.com,,false,error: Field 'financed' not found,Dodge,,1998,Indigo,91667
241,2023-03-06,Maryjo,Gabel,mgabel6o@state.tx.us,Female,true,error: Field 'financed' not found,Kia,,2011,Green,82921
242,2022-12-04,Stavro,Aslet,saslet6p@berkeley.edu,Male,true,error: Field 'financed' not found,,Sentra,1993,Turquoise,15839
243,2021-07-20,Kim,Chadburn,kchadburn6q@about.me,,true,error: Field 'financed' not found,Volkswagen,,,Maroon,47631
244,2023-01-24,Ettore,McPeice,emcpeice6r@cocolog-nifty.com,Male,false,error: Field 'financed' not found,,,,Crimson,64650
245,2021-12-05,Gill,Teanby,gteanby6s@networksolutions.com,,false,error: Field 'financed' not found,Oldsmobile,Silhouette,,Pink,98009
246,2019-03-22,Channa,Goncaves,cgoncaves6t@noaa.gov,Female,true,error: Field 'financed' not found,Porsche,,,Turquoise,50029
247,2021-05-04,Christoper,Broderick,cbroderick6u@histats.com,,false,error: Field 'financed' not found,GMC,,,Violet,15048
248,2018-12-21,Chrystel,Retchford,cretchford6v@istockphoto.com,Female,false,error: Field 'financed' not found,Dodge,,2004,Fuscia,82863
249,2019-11-27,Kasey,Forrestor,kforrestor6w@blogger.com,,false,error: Field 'financed' not found,Nissan,240SX,,,25852
250,2021-12-13,Corby,McCuthais,cmccuthais6x@npr.org,,false,error: Field 'financed' not found,GMC,Envoy XL,,Crimson,57662
251,2021-12-13,Debee,Bortoli,dbortoli6y@tuttocitta.it,,true,error: Field 'financed' not found,Cadillac,Escalade EXT,,,56428
252,2018-09-19,Tallia,Copcutt,tcopcutt6z@bloglovin.com,,false,error: Field 'financed' not found,Plymouth,Laser,,Crimson,10620
253,2023-03-14,Yolane,Britney,ybritney70@businesswire.com,Female,true,error: Field 'financed' not found,Porsche,,,Green,56395
254,2020-02-03,Riane,Bossel,rbossel71@scribd.com,Female,false,error: Field 'financed' not found,Toyota,T100,,,44178
255,2021-01-14,Luciano,Cambling,lcambling72@merriam-webster.com,,true,error: Field 'financed' not found,Dodge,,,,18410
256,2022-08-01,Tremaine,Emlen,temlen73@walmart.com,Male,false,error: Field 'financed' not found,,,,Khaki,50738
257,2020-03-16,Sibilla,Simic,ssimic74@xing.com,,true,error: Field 'financed' not found,Saturn,,,Orange,32563
258,2021-02-23,Mercedes,Gouldthorpe,mgouldthorpe75@example.com,,false,error: Field 'financed' not found,Ford,,,Maroon,68678
259,2019-07-13,Cecilio,Raiker,craiker76@tuttocitta.it,,false,error: Field 'financed' not found,Eagle,,,Puce,91165
260,2021-12-02,Ailey,Wynes,awynes77@fda.gov,,true,error: Field 'financed' not found,Toyota,,,Violet,16109
261,2022-05-04,Erskine,Diggar,ediggar78@nifty.com,Male,false,error: Field 'financed' not found,Lexus,,,Khaki,83978
262,2019-08-08,Orel,Jevons,ojevons79@youtube.com,,false,error: Field 'financed' not found,Hyundai,,,Aquamarine,78071
263,2022-10-08,Eleonora,Reddlesden,ereddlesden7a@businesswire.com,Female,true,error: Field 'financed' not found,Lincoln,Continental Mark VII,,Red,24305
264,2019-06-26,Andeee,Brahmer,abrahmer7b@cafepress.com,,false,error: Field 'financed' not found,,,,Red,28969
265,2021-05-28,Beltran,Auty,bauty7c@4shared.com,,true,error: Field 'financed' not found,,Dakota Club,,Mauv,27307
266,2021-10-20,Ethel,McKeurton,emckeurton7d@independent.co.uk,,true,error: Field 'financed' not found,Ford,,,Crimson,66021
267,2022-07-19,Cob,Atwill,catwill7e@apple.com,,false,error: Field 'financed' not found,Maybach,57S,,Blue,29017
268,2018-05-19,Kath,Leger,kleger7f@diigo.com,,true,error: Field 'financed' not found,,,2007,Violet,20819
269,2020-03-09,Simonne,Hackney,shackney7g@ovh.net,,true,error: Field 'financed' not found,Chrysler,,,,59437
270,2020-08-22,Frans,Aldren,faldren7h@nbcnews.com,Male,true,error: Field 'financed' not found,Mitsubishi,,,Aquamarine,68007
271,2021-03-24,Timmie,Mordie,tmordie7i@scribd.com,,true,error: Field 'financed' not found,Ford,,,Aquamarine,28349
272,2022-05-06,Conrade,Wimpenny,cwimpenny7j@wisc.edu,Male,false,error: Field 'financed' not found,Hyundai,,,,87114
273,2018-07-18,Starla,Patient,spatient7k@abc.net.au,,false,error: Field 'financed' not found,Chevrolet,,,Maroon,82884
274,2019-04-06,Stearne,MacGinlay,smacginlay7l@auda.org.au,Non-binary,false,error: Field 'financed' not found,Ram,C/V,2012,Orange,70458
275,2018-12-08,Gilligan,Devonshire,gdevonshire7m@microsoft.com,,false,error: Field 'financed' not found,Isuzu,,,Fuscia,74059
276,2021-01-08,Ogdon,Burcombe,oburcombe7n@cornell.edu,Male,false,error: Field 'financed' not found,Suzuki,Esteem,,Fuscia,41070
277,2022-07-13,Vinny,Roisen,vroisen7o@cyberchimps.com,Female,false,error: Field 'financed' not found,Mercedes-Benz,400SEL,1993,Purple,76300
278,2018-10-27,Lolita,Reignolds,lreignolds7p@irs.gov,,true,error: Field 'financed' not found,Ford,,,Purple,18357
279,2021-03-03,Simon,Micheu,smicheu7q@fastcompany.com,Male,false,error: Field 'financed' not found,Toyota,RAV4,,Maroon,61912
280,2019-02-18,Reeba,Skeeles,rskeeles7r@go.com,,true,error: Field 'financed' not found,,,,Green,71936
281,2018-01-05,Farica,Kusick,fkusick7s@1688.com,Female,false,error: Field 'financed' not found,,SL-Class,,,86949
282,2020-03-11,Renate,Andersen,randersen7t@blogtalkradio.com,,false,error: Field 'financed' not found,Mitsubishi,Galant,1988,,62049
283,2020-08-05,Bobbe,Annatt,bannatt7u@smugmug.com,,false,error: Field 'financed' not found,,Cordia,,Indigo,43980
284,2020-01-04,Carolyn,Gisby,cgisby7v@cyberchimps.com,,false,error: Field 'financed' not found,Chevrolet,,,Purple,54236
285,2020-01-14,Clem,Smickle,csmickle7w@google.com.br,Female,true,error: Field 'financed' not found,Honda,,,,59552
286,2020-09-09,Teodorico,Bolland,tbolland7x@mac.com,,false,error: Field 'financed' not found,Lincoln,,,,74934
287,2022-11-23,Katheryn,Derill,kderill7y@discovery.com,,true,error: Field 'financed' not found,,RDX,,,78928
288,2020-09-06,Wye,Scholefield,wscholefield7z@ebay.co.uk,,false,error: Field 'financed' not found,Chevrolet,,,Aquamarine,10857
289,2018-03-09,Emmott,Krinks,ekrinks80@google.ca,,false,error: Field 'financed' not found,,,,Indigo,95265
290,2022-11-11,Tootsie,Bonsey,tbonsey81@cnbc.com,Female,false,error: Field 'financed' not found,,Colorado,,Teal,61022
291,2021-07-15,Jamil,Mimmack,jmimmack82@github.com,Male,false,error: Field 'financed' not found,Ford,,,,50820
292,2021-06-07,Cassie,Sabbatier,csabbatier83@phpbb.com,Female,true,error: Field 'financed' not found,Chevrolet,,,,90753
293,2020-10-15,Vivianna,Morcombe,vmorcombe84@pen.io,Female,true,error: Field 'financed' not found,Cadillac,DeVille,,Maroon,51255
294,2018-06-14,Sloane,Anscott,sanscott85@amazon.co.uk,,true,error: Field 'financed' not found,Mercury,Cougar,,Khaki,19775
295,2018-01-27,Lynea,McKaile,lmckaile86@networksolutions.com,Female,false,error: Field 'financed' not found,,,,,56780
296,2023-03-01,Kellia,Raitt,,,true,error: Field 'financed' not found,BMW,,,Goldenrod,46862
297,2021-10-24,Sophronia,Pietruszewicz,spietruszewicz88@bbc.co.uk,,false,error: Field 'financed' not found,Rolls-Royce,Phantom,,Crimson,11620
298,2021-06-24,Mufi,Clarkson,mclarkson89@blogspot.com,,false,error: Field 'financed' not found,Honda,Odyssey,,Green,34842
299,2019-07-20,Stanley,Eskell,seskell8a@edublogs.org,,false,error: Field 'financed' not found,,,,Green,88480
300,2019-10-13,Henrieta,Berthome,hberthome8b@prweb.com,,false,error: Field 'financed' not found,,,,Yellow,28470
301,2023-01-01,Wolfy,Szymaniak,wszymaniak8c@howstuffworks.com,Male,true,error: Field 'financed' not found,,Pathfinder,,,71336
302,2022-08-29,Ollie,Maliffe,omaliffe8d@taobao.com,,true,error: Field 'financed' not found,Volvo,V50,2010,,49672
303,2023-02-27,Corrie,Gathwaite,cgathwaite8e@pen.io,,true,error: Field 'financed' not found,Lexus,,,,77836
304,2022-06-10,Dene,Beevers,dbeevers8f@sina.com.cn,Male,true,error: Field 'financed' not found,Jaguar,,,Orange,67888
305,2019-08-03,Margi,Akister,makister8g@exblog.jp,Female,true,error: Field 'financed' not found,Acura,,,Yellow,79689
306,2021-02-25,Pammy,Brindley,pbrindley8h@google.de,,true,error: Field 'financed' not found,Chevrolet,G-Series G30,,,16130
307,2020-01-29,Uri,Davidoff,udavidoff8i@businessweek.com,Male,true,error: Field 'financed' not found,Suzuki,,,Pink,86998
308,2019-06-03,Anatollo,Peppin,apeppin8j@xing.com,,true,error: Field 'financed' not found,Ford,Mustang,,Khaki,88203
309,2021-08-26,Hilton,Jeandeau,,Male,false,error: Field 'financed' not found,Nissan,,,Green,86849
310,2020-07-24,Hashim,Exer,hexer8l@discovery.com,,true,error: Field 'financed' not found,Kia,Sephia,,Indigo,11614
311,2019-12-02,Nikita,Dargan,ndargan8m@feedburner.com,Male,false,error: Field 'financed' not found,Porsche,,,Crimson,42412
312,2019-08-16,Feodor,Rahl,frahl8n@cdbaby.com,Male,true,error: Field 'financed' not found,Isuzu,Rodeo,,,85650
313,2022-11-30,Beauregard,Damrel,bdamrel8o@cargocollective.com,,true,error: Field 'financed' not found,,Yukon XL 1500,,Teal,71618
314,2022-10-13,Kaitlin,Comiskey,kcomiskey8p@blogspot.com,,true,error: Field 'financed' not found,Toyota,4Runner,,Puce,46450
315,2018-04-12,Rolando,MacGuffie,rmacguffie8q@statcounter.com,,true,error: Field 'financed' not found,,,,Green,72573
316,2022-04-17,Rachelle,Lyttle,rlyttle8r@earthlink.net,,false,error: Field 'financed' not found,Ford,,,Purple,22506
317,2020-11-15,Collette,Thomsen,cthomsen8s@parallels.com,Female,false,error: Field 'financed' not found,Ford,Aerostar,,Blue,34524
318,2022-06-03,Dacy,Fitzpayn,dfitzpayn8t@twitpic.com,Female,false,error: Field 'financed' not found,Toyota,,,Blue,22257
319,2021-07-26,Buffy,Bronot,bbronot8u@nymag.com,,false,error: Field 'financed' not found,,,,Crimson,40605
320,2019-06-30,Chrisy,Struther,cstruther8v@nhs.uk,,false,error: Field 'financed' not found,,Envoy,,Goldenrod,36507
321,2021-11-15,Sarajane,Edmead,sedmead8w@sun.com,Female,true,error: Field 'financed' not found,Dodge,,,Turquoise,75204
322,2019-08-26,Kara,Airds,kairds8x@statcounter.com,Female,false,error: Field 'financed' not found,Hyundai,Accent,,Aquamarine,76747
323,2018-02-25,Delcina,Bicheno,dbicheno8y@rediff.com,,true,error: Field 'financed' not found,GMC,Savana 2500,,,67413
324,2023-02-13,Nikolaus,Calton,ncalton8z@1688.com,Male,true,error: Field 'financed' not found,,,,Orange,79624
325,2019-10-25,Winnie,Leicester,wleicester90@yelp.com,,false,error: Field 'financed' not found,Lexus,,,Khaki,53617
326,2021-03-30,Dorolisa,Norway,dnorway91@cyberchimps.com,,true,error: Field 'financed' not found,GMC,Savana 2500,,Maroon,73462
327,2019-02-16,Garey,Claige,gclaige92@soup.io,,true,error: Field 'financed' not found,Ford,,,Maroon,55679
328,2019-05-02,Thelma,Arman,tarman93@elpais.com,,true,error: Field 'financed' not found,,,,Fuscia,60550
329,2021-11-14,Maritsa,Haward,mhaward94@nih.gov,,false,error: Field 'financed' not found,,,,Yellow,24684
330,2023-04-05,Gwen,Swanborough,gswanborough95@wordpress.com,Female,true,error: Field 'financed' not found,,,1983,Khaki,37839
331,2022-02-13,Barn,Reekie,breekie96@usda.gov,,false,error: Field 'financed' not found,Pontiac,Trans Sport,,Purple,63226
332,2020-06-22,Staci,Fenelon,sfenelon97@mlb.com,,true,error: Field 'financed' not found,Toyota,,,Teal,64805
333,2020-11-04,Viviana,Palfreyman,vpalfreyman98@webs.com,,true,error: Field 'financed' not found,,,2009,Violet,89508
334,2022-10-21,Briggs,Heather,bheather99@businessinsider.com,Male,false,error: Field 'financed' not found,,,,Fuscia,97870
335,2022-03-22,Ebeneser,Sigsworth,esigsworth9a@canalblog.com,Male,true,error: Field 'financed' not found,,,,,13018
336,2018-12-16,Herschel,Olenov,holenov9b@google.cn,,true,error: Field 'financed' not found,Cadillac,Escalade ESV,,Green,29056
337,2021-08-18,Nicolle,Haseldine,nhaseldine9c@howstuffworks.com,Female,false,error: Field 'financed' not found,,,,Blue,91611
338,2022-12-10,Leta,Scrimshaw,lscrimshaw9d@e-recht24.de,,false,error: Field 'financed' not found,,,,Crimson,21744
339,2018-05-01,Perrine,Ottery,pottery9e@ft.com,,true,error: Field 'financed' not found,Saab,900,,Yellow,97388
340,2022-03-26,Nicolais,Bortoluzzi,nbortoluzzi9f@ask.com,,true,error: Field 'financed' not found,Chevrolet,Tahoe,,Yellow,51215
341,2019-03-22,Perla,Dust,pdust9g@1und1.de,,true,error: Field 'financed' not found,,,,Teal,64934
342,2018-04-28,Thornie,Buggs,tbuggs9h@surveymonkey.com,Male,false,error: Field 'financed' not found,Mazda,RX-7,,Maroon,95461
343,2019-10-13,Ailina,Dory,adory9i@ftc.gov,,false,error: Field 'financed' not found,,,,Indigo,23487
344,2020-06-21,Bradly,Sodory,bsodory9j@cbc.ca,Male,false,error: Field 'financed' not found,,Civic,,Orange,27669
345,2021-11-08,Godfree,Tremblet,gtremblet9k@utexas.edu,Male,false,error: Field 'financed' not found,Honda,,,Aquamarine,71576
346,2022-02-14,Dniren,Pimerick,dpimerick9l@opensource.org,,false,error: Field 'financed' not found,Ford,Aerostar,,Orange,95162
347,2020-09-20,Berkie,Sherrott,bsherrott9m@amazon.co.uk,,false,error: Field 'financed' not found,Nissan,Altima,2000,Blue,48815
348,2021-08-09,Shoshanna,Serrier,sserrier9n@sciencedaily.com,,false,error: Field 'financed' not found,Mercedes-Benz,GLK-Class,,Pink,98071
349,2019-08-03,Joeann,Delia,jdelia9o@ehow.com,,false,error: Field 'financed' not found,Aston Martin,,2009,Orange,34475
350,2020-12-31,Aimee,Worvell,aworvell9p@squidoo.com,,true,error: Field 'financed' not found,Audi,,,Goldenrod,66715
351,2019-11-15,Cyril,Serjent,cserjent9q@yolasite.com,Male,true,error: Field 'financed' not found,Holden,,,Blue,25509
352,2018-07-09,Alvan,Cluckie,acluckie9r@cbsnews.com,Male,false,error: Field 'financed' not found,Lexus,,,Crimson,95885
353,2022-02-07,Trumaine,Murt,tmurt9s@cocolog-nifty.com,,true,error: Field 'financed' not found,Maserati,,,Green,44834
354,2022-12-07,Dall,Deddum,ddeddum9t@umich.edu,,true,error: Field 'financed' not found,GMC,Sierra 2500,,Blue,17910
355,2018-11-11,Jeannine,Snoding,jsnoding9u@ehow.com,,false,error: Field 'financed' not found,,9000,,Teal,52792
356,2020-09-16,Romona,Ciotto,rciotto9v@sakura.ne.jp,,true,error: Field 'financed' not found,Acura,,1998,Khaki,69073
357,2019-06-20,Lilah,Kiley,lkiley9w@merriam-webster.com,,true,error: Field 'financed' not found,,,,Purple,77857
358,2019-06-16,Lorene,Balazin,lbalazin9x@fc2.com,Female,true,error: Field 'financed' not found,GMC,,,Khaki,87409
359,2021-01-23,Shalne,Pyburn,spyburn9y@shareasale.com,Female,false,error: Field 'financed' not found,Porsche,968,1992,Purple,78751
360,2020-08-27,Rogers,Gatus,rgatus9z@google.it,,false,error: Field 'financed' not found,Chevrolet,,,Green,90639
361,2020-11-04,Kandace,Ffrench,kffrencha0@opera.com,,false,error: Field 'financed' not found,Pontiac,,,Pink,77318
362,2021-08-16,Brandtr,Andino,bandinoa1@canalblog.com,Male,true,error: Field 'financed' not found,Saab,9-5,,,74186
363,2019-02-01,Keary,Simoens,ksimoensa2@columbia.edu,,false,error: Field 'financed' not found,Dodge,Grand Caravan,,Turquoise,60273
364,2023-02-08,Gare,Hurd,ghurda3@unesco.org,Male,true,error: Field 'financed' not found,,Mustang,,Orange,20760
365,2022-07-29,Diane-marie,Brech,dbrecha4@yahoo.co.jp,Female,true,error: Field 'financed' not found,Lotus,Exige,2011,Blue,74970
366,2021-09-01,Edik,Broggini,ebrogginia5@reuters.com,,false,error: Field 'financed' not found,,Roadmaster,,Purple,59948
367,2021-10-02,Ab,Bufton,abuftona6@ehow.com,,true,error: Field 'financed' not found,Mitsubishi,Eclipse,2003,,97230
368,2021-02-13,Tyrus,Woolner,twoolnera7@cbslocal.com,Male,false,error: Field 'financed' not found,,,,Orange,29992
369,2020-08-18,Editha,Addeycott,eaddeycotta8@dedecms.com,,false,error: Field 'financed' not found,Ford,Explorer,,,80185
370,2022-09-29,Caty,Giveen,cgiveena9@liveinternet.ru,,false,error: Field 'financed' not found,,9-3,,Yellow,22596
371,2020-07-30,Albert,Teml,atemlaa@diigo.com,,false,error: Field 'financed' not found,,,,Blue,18919
372,2020-06-11,Wilie,Kincla,wkinclaab@bloglovin.com,Female,false,error: Field 'financed' not found,Mazda,Miata MX-5,,Green,41873
373,2022-01-18,Ignazio,Preuvost,ipreuvostac@tinypic.com,,true,error: Field 'financed' not found,Lincoln,,2012,Fuscia,10137
374,2018-04-20,Emory,Roche,erochead@wikimedia.org,,false,error: Field 'financed' not found,Ford,,,,96194
375,2019-09-01,Odessa,Duffield,oduffieldae@photobucket.com,,false,error: Field 'financed' not found,Infiniti,FX,,Red,41019
376,2023-03-03,Marcellina,Mayhew,mmayhewaf@samsung.com,,false,error: Field 'financed' not found,Ford,,1985,Purple,78591
377,2019-01-02,Irvin,Petit,ipetitag@opensource.org,,true,error: Field 'financed' not found,,,,,64693
378,2021-08-18,Rosalind,Legrand,rlegrandah@yellowpages.com,,false,error: Field 'financed' not found,GMC,,,Mauv,29856
379,2019-04-16,Case,Dockery,,Male,false,error: Field 'financed' not found,Volkswagen,,2006,Mauv,55989
380,2022-05-15,Dinnie,Jellyman,djellymanaj@sciencedirect.com,Female,false,error: Field 'financed' not found,Ford,F250,,Blue,25022
381,2020-09-16,Cosetta,Jobern,cjobernak@topsy.com,,false,error: Field 'financed' not found,BMW,,,Maroon,44367
382,2018-07-26,Ossie,Cavozzi,ocavozzial@rambler.ru,,false,error: Field 'financed' not found,,,,Aquamarine,64182
383,2022-07-27,Granville,Cess,gcessam@cdc.gov,Male,true,error: Field 'financed' not found,Scion,xD,,Crimson,99864
384,2021-06-10,Emili,Gazey,egazeyan@comsenz.com,,true,error: Field 'financed' not found,Chevrolet,,,Indigo,80156
385,2022-04-07,Tabbatha,Minichillo,tminichilloao@goo.gl,,true,error: Field 'financed' not found,Ford,,,Pink,70327
386,2019-10-11,Raviv,Raw,rrawap@upenn.edu,,true,error: Field 'financed' not found,Chevrolet,,2007,Indigo,94734
387,2019-08-24,Elvera,Lempenny,elempennyaq@yandex.ru,,true,error: Field 'financed' not found,Dodge,,,Yellow,82920
388,2021-04-21,Yolanthe,Alliott,yalliottar@blinklist.com,Female,false,error: Field 'financed' not found,,,,Goldenrod,13100
389,2021-10-30,Lacy,Carp,lcarpas@ezinearticles.com,Female,false,error: Field 'financed' not found,Eagle,Vision,,Maroon,64178
390,2018-12-10,Bobbye,Douglass,bdouglassat@marketwatch.com,,true,error: Field 'financed' not found,Toyota,,,Khaki,53751
391,2020-11-15,Ronna,McWhorter,rmcwhorterau@thetimes.co.uk,Female,false,error: Field 'financed' not found,,,,Goldenrod,44680
392,2022-08-13,Roarke,Breeds,rbreedsav@gizmodo.com,,false,error: Field 'financed' not found,Honda,Accord,,,10274
393,2023-01-04,Marylee,Caris,mcarisaw@ft.com,,true,error: Field 'financed' not found,BMW,X5,,Indigo,68739
394,2020-09-05,Fiorenze,De Domenicis,fdedomenicisax@illinois.edu,Female,false,error: Field 'financed' not found,Eagle,,,Maroon,24732
395,2019-12-31,Karolina,Pashan,kpashanay@mit.edu,,true,error: Field 'financed' not found,Ford,,,Pink,83992
396,2019-06-22,Melvyn,O'Keeffe,mokeeffeaz@zdnet.com,Male,true,error: Field 'financed' not found,Toyota,,2006,Fuscia,73533
397,2018-10-15,Elihu,Marlin,emarlinb0@jalbum.net,,true,error: Field 'financed' not found,Pontiac,Bonneville,,Fuscia,40568
398,2019-08-10,Ermin,Sabbins,esabbinsb1@plala.or.jp,,false,error: Field 'financed' not found,Jensen,Interceptor,1966,,99974
399,2018-12-22,Hamlen,Chant,hchantb2@domainmarket.com,,true,error: Field 'financed' not found,,Grand Prix,1968,Turquoise,70399
400,2018-07-27,Benito,Cockin,bcockinb3@cafepress.com,,true,error: Field 'financed' not found,Volkswagen,,,Turquoise,98458
401,2023-02-16,Pail,MacVagh,pmacvaghb4@earthlink.net,,true,error: Field 'financed' not found,Mercury,Grand Marquis,,Orange,14570
402,2020-08-11,Porter,Blaby,pblabyb5@dedecms.com,,true,error: Field 'financed' not found,,,,,53998
403,2018-02-24,Dianna,Morat,dmoratb6@answers.com,Female,true,error: Field 'financed' not found,Dodge,,,,48013
404,2018-01-13,Raquela,Guidini,rguidinib7@discuz.net,Female,true,error: Field 'financed' not found,Dodge,Colt,,Puce,12889
405,2021-07-22,Ashil,Flaunier,aflaunierb8@i2i.jp,,true,error: Field 'financed' not found,Hyundai,,,Goldenrod,61138
406,2021-01-12,Delila,Sjostrom,dsjostromb9@e-recht24.de,,false,error: Field 'financed' not found,Toyota,,,Khaki,11731
407,2021-07-28,Griz,Bullier,gbullierba@java.com,Male,false,error: Field 'financed' not found,,,,,56507
408,2019-03-26,Marcellina,Castiglio,mcastigliobb@artisteer.com,,true,error: Field 'financed' not found,,Sable,,Goldenrod,32471
409,2021-08-12,Bernie,Whiteman,bwhitemanbc@ehow.com,Female,true,error: Field 'financed' not found,Chevrolet,Express 3500,,Turquoise,13139
410,2019-07-19,Carlota,Jenman,cjenmanbd@ameblo.jp,,true,error: Field 'financed' not found,,,1994,,62513
411,2020-01-25,Dicky,Brightman,dbrightmanbe@noaa.gov,Male,true,error: Field 'financed' not found,Dodge,Dakota Club,2007,,20450
412,2020-03-02,Millard,Blackhall,mblackhallbf@java.com,,false,error: Field 'financed' not found,Ford,E-Series,,Purple,99340
413,2018-10-01,Domenico,Toffanini,dtoffaninibg@addthis.com,Male,true,error: Field 'financed' not found,GMC,,,Turquoise,85484
414,2021-06-22,Adrienne,Cridlan,acridlanbh@gmpg.org,Female,false,error: Field 'financed' not found,GMC,2500,,,33434
415,2022-06-26,Randolf,Cumberledge,rcumberledgebi@tmall.com,,false,error: Field 'financed' not found,Ford,F250,,Blue,55299
416,2018-12-19,Kori,Verlinden,kverlindenbj@fastcompany.com,Female,false,error: Field 'financed' not found,,Esteem,,Orange,86470
417,2022-02-22,Rebecca,Parell,rparellbk@dropbox.com,,true,error: Field 'financed' not found,,Coachbuilder,,Indigo,73678
418,2018-10-17,Butch,Knights,bknightsbl@livejournal.com,,true,error: Field 'financed' not found,Pontiac,,,Aquamarine,19591
419,2019-05-27,Farleigh,Kasting,fkastingbm@phpbb.com,,true,error: Field 'financed' not found,,,,Teal,40439
420,2022-03-25,Celine,Thatcham,cthatchambn@domainmarket.com,,false,error: Field 'financed' not found,Chevrolet,HHR,,Maroon,27649
421,2020-01-11,Zane,Hay,zhaybo@cdc.gov,Male,true,error: Field 'financed' not found,,,,Khaki,98238
422,2022-09-29,Dorella,Bletsoe,dbletsoebp@pen.io,Female,false,error: Field 'financed' not found,,,,Fuscia,36025
423,2018-11-21,Dulcy,Fleckno,dflecknobq@mapquest.com,,true,error: Field 'financed' not found,Mazda,,,Maroon,54729
424,2023-05-10,Jehanna,Start,jstartbr@deviantart.com,Female,true,error: Field 'financed' not found,Toyota,,,Purple,32656
425,2018-07-01,Ignace,Bernardt,ibernardtbs@reverbnation.com,,true,error: Field 'financed' not found,,,1999,Blue,60676
426,2022-11-16,Ada,Fasse,afassebt@sourceforge.net,,true,error: Field 'financed' not found,Mitsubishi,Lancer,,,81446
427,2022-11-03,Regina,Harbison,rharbisonbu@rambler.ru,,false,error: Field 'financed' not found,Mercedes-Benz,,,Blue,11313
428,2020-08-20,Thalia,Ziehms,tziehmsbv@issuu.com,,true,error: Field 'financed' not found,,,,Blue,13953
429,2022-03-25,Rebekkah,Gittoes,rgittoesbw@comcast.net,,true,error: Field 'financed' not found,,,,Yellow,21900
430,2020-07-12,Putnam,Odby,podbybx@liveinternet.ru,,false,error: Field 'financed' not found,Ford,,,,29912
431,2019-06-17,Galvan,Andrick,gandrickby@phpbb.com,Male,true,error: Field 'financed' not found,,,,Orange,86229
432,2020-02-18,Jamal,Betts,jbettsbz@ox.ac.uk,Male,false,error: Field 'financed' not found,,,,Mauv,52043
433,2019-12-24,Benny,Querrard,bquerrardc0@va.gov,,true,error: Field 'financed' not found,Audi,,,Turquoise,24783
434,2019-11-20,Evvy,Everleigh,eeverleighc1@bbb.org,,false,error: Field 'financed' not found,GMC,Sonoma Club,,Crimson,64799
435,2018-08-29,Lelah,Vondrys,lvondrysc2@mapy.cz,Female,true,error: Field 'financed' not found,Pontiac,,1967,Maroon,21188
